%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
83, 93.55, 32.61, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.181, 1627991316181
84, 59.82, -43.70, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.181, 1627991316181
85, -9.42, -48.59, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.184, 1627991316184
86, -19.97, 59.37, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.184, 1627991316184
87, 90.46, 33.65, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.194, 1627991316194
88, 57.07, -59.61, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.194, 1627991316194
89, -11.43, -60.50, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.196, 1627991316196
90, -22.13, 39.95, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.196, 1627991316196
91, 80.47, 9.14, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.225, 1627991316225
92, 49.11, -67.73, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.225, 1627991316225
93, -12.80, -66.31, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.227, 1627991316227
94, -26.38, 33.27, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.227, 1627991316227
95, 87.61, 9.32, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.227, 1627991316227
96, 50.75, -82.39, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.227, 1627991316227
97, -14.89, -75.50, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.239, 1627991316239
98, -15.68, 41.08, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.239, 1627991316239
99, 97.88, 7.06, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.254, 1627991316254
100, 65.11, -71.71, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.254, 1627991316254
101, -15.08, -71.70, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.255, 1627991316255
102, -32.88, 25.05, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.255, 1627991316255
103, 81.07, -4.42, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.269, 1627991316269
104, 53.92, -79.18, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.269, 1627991316269
105, -20.31, -76.59, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.284, 1627991316284
106, -26.98, 18.83, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.284, 1627991316284
